MId,Home_Team,Home_Team_Goals,Away_Team_Goals,Away_Team,Home_Poss,Away_Poss,Home_ShotsT,Away_ShotsT,Home_Shots,Away_Shots,Home_Touches,Away_Touches,Home_Passes,Away_Passes,Home_Tackles,Away_Tackles,Home_Clearances,Away_Clearances,Home_Corners,Away_Corners,Home_Offsides,Away_Offsides,HTP,HTR,HTAR,HTMR,HTDR,ATP,ATR,ATAR,ATMR,ATDR
9906,West Ham,1,0,Sunderland,53.9,46.1,4,3,15,7,610,542,365,330,10,22,46,46,6,4,1,1,14,816.947,250.175,273.772,293,14,812.102,213.416,231.553,367.133
9900,Aston Villa,0,1,Swansea,42.6,57.4,3,6,12,9,539,691,360,494,17,14,15,21,4,9,1,7,14,819.898,152.664,297.234,370,14,826.225,133.261,320.964,372
9902,Newcastle,1,2,Arsenal,50.9,49.1,4,3,16,7,690,706,450,441,26,32,21,36,9,4,3,4,13,817.701,150.649,367.052,300,14,866.725,241.087,239.89,385.748
9903,Southampton,2,0,Burnley,60.2,39.8,3,3,20,15,725,541,554,360,10,12,16,33,10,5,1,0,13,839.78,153,309,377.78,14,781.468,207.416,217.052,357
9904,Stoke,1,2,Crystal Palace,56.9,43.1,4,3,17,12,621,522,426,331,16,15,21,35,8,4,0,0,12,836.202,297.892,159.31,379,14,810.357,78.793,359.786,371.778
9905,Spurs,4,3,Leicester,65.8,34.2,4,5,10,14,826,536,573,284,24,32,36,32,4,4,1,3,14,845.176,188.124,271.788,385.264,14,785.824,214,222.524,349.3
9901,Man City,3,0,West Brom,77.6,22.4,16,0,43,3,963,386,761,221,13,19,12,32,9,2,2,3,14,887.582,269.084,209.498,409,13,809.792,149.956,292.836,367
9899,Swansea,0,1,Liverpool,46.3,53.7,3,5,10,16,702,772,483,566,19,27,15,25,4,5,1,0,14,826.09,154.901,299.189,372,13,867.266,341.447,211.169,314.65
9897,Everton,3,0,Newcastle,54.1,45.9,9,4,15,12,729,622,486,400,22,25,57,27,3,4,0,0,14,859.224,155.644,309.58,394,14,816.727,163.108,275.619,378
9898,Man Utd,3,0,Spurs,51.6,48.4,3,1,11,5,711,681,508,476,32,20,25,21,4,2,5,4,14,881.859,173.964,463.387,244.508,14,853.847,169.516,293.331,391
9896,Chelsea,1,1,Southampton,60.9,39.1,7,5,22,12,825,656,605,393,14,32,21,47,9,2,2,4,14,917.822,168.644,337.178,412,14,843.39,107.306,354.084,382
9891,Burnley,1,0,Man City,29.8,70.2,4,5,10,22,516,911,290,686,13,23,58,28,2,6,2,0,13,782.77,211.69,211,360.08,14,908.732,255.332,244.4,409
9890,Arsenal,3,0,West Ham,67.9,32.1,9,1,19,7,797,502,590,272,16,18,16,52,7,5,3,3,14,876.196,197.976,288.22,390,13,823.089,223,378.089,222
9893,Leicester,0,0,Hull,51.3,48.7,3,5,14,12,611,580,395,385,22,17,33,35,7,5,0,0,14,785.064,147.757,291.984,345.323,14,800.122,219.067,237.717,343.338
9894,Sunderland,0,4,Aston Villa,40.4,59.6,2,8,12,14,553,749,368,556,30,17,11,17,2,5,2,0,13,818.032,191.532,258.5,368,14,822.066,156.588,315.864,349.614
9895,West Brom,1,0,Stoke,43.2,56.8,5,2,14,9,507,591,287,386,17,28,33,33,7,5,1,3,14,815.349,225,294.781,295.568,14,828.92,174.788,276.632,377.5
9892,Crystal Palace,3,1,QPR,43.5,56.5,4,4,15,11,529,623,282,382,22,18,46,35,6,3,5,0,14,807.176,97.616,312.87,396.69,14,799.205,158.304,283.901,357
9889,QPR,1,2,Spurs,37.5,62.5,6,6,17,13,498,714,266,454,27,24,39,47,3,5,3,3,14,807.961,148.298,230.488,429.175,14,849.38,158.196,301.184,390
9882,Liverpool,2,0,Burnley,63.1,36.9,8,1,20,9,891,580,677,387,9,27,31,31,6,5,0,1,14,870.834,319.362,219.069,332.403,14,782.493,144.759,280.734,357
9883,Man City,2,0,Leicester,69.5,30.5,9,2,22,6,906,513,700,311,18,18,23,32,10,3,4,3,14,892.96,227.962,266.998,398,14,786.465,108.501,271.92,406.044
9884,Newcastle,0,1,Man Utd,32.4,67.6,2,5,9,11,467,789,257,554,30,15,24,38,4,1,1,6,14,807.944,226.344,223.894,357.706,14,882.272,149.325,412.816,320.131
9885,QPR,1,2,Arsenal,43.2,56.8,3,9,10,20,620,811,386,520,18,20,22,69,1,6,5,2,14,785.189,147,274.014,364.175,14,875.869,329.218,162.706,383.945
9886,Stoke,2,0,Everton,43.7,56.3,3,5,11,10,602,709,365,472,26,16,35,31,5,6,0,1,14,823.19,156.289,293.712,373.189,14,847.647,175.38,292.267,380
9887,Spurs,3,2,Swansea,61,39,7,5,20,10,839,622,631,408,20,16,21,42,6,4,2,6,14,850.468,160.156,299.445,390.867,13,822.91,151.532,299.378,372
9888,West Ham,0,1,Chelsea,44.9,55.1,5,3,18,12,564,649,331,429,15,16,49,68,5,4,4,1,13,811.221,298,147.132,366.089,14,911.459,155.863,268.596,487
9879,Aston Villa,2,1,West Brom,58.2,41.8,8,1,16,3,701,534,506,348,14,15,46,28,0,3,3,2,14,821.392,154,285.168,382.224,12,816.781,148,371.781,297
9880,Hull,1,1,Sunderland,41.5,58.5,5,3,14,9,518,665,317,475,17,14,29,29,6,4,2,1,12,794,152,290,352,14,815.6,150.356,295.622,369.622
9881,Southampton,1,0,Crystal Palace,62.2,37.8,3,3,23,9,752,550,491,297,25,23,29,47,10,2,0,0,14,834.443,150.778,307.665,376,12,809.732,75.623,363.109,371
9877,Arsenal,2,0,Everton,47.2,52.8,4,2,17,8,633,658,398,444,27,14,45,21,8,9,2,1,14,869.914,260.694,227.428,381.792,14,849.609,168.944,300.665,380
9878,Liverpool,2,1,Man City,48,52,5,1,11,8,673,707,481,524,24,22,26,15,3,0,3,6,13,866.624,254.948,293.67,318.006,14,912.626,238.225,265.401,409
9871,Burnley,0,1,Swansea,46.5,53.5,6,2,13,9,567,637,356,423,18,20,30,33,6,4,2,2,13,783.592,156.449,270.143,357,14,820.871,77.803,370.254,372.814
9872,Man Utd,2,0,Sunderland,73.4,26.6,10,3,30,5,830,416,625,235,16,22,9,33,13,1,1,2,14,886.76,193.472,372.288,321,14,810.596,138.608,285.3,386.688
9873,Newcastle,1,0,Aston Villa,49.5,50.5,5,3,14,14,595,571,354,365,16,17,43,35,9,5,0,3,14,805.953,226.189,203.798,375.966,14,821.356,154,295.534,371.822
9874,Stoke,1,0,Hull,57.9,42.1,2,0,17,1,667,499,476,357,10,24,23,21,5,2,1,0,13,824.778,194.278,256.5,374,14,794.713,160.733,352.98,281
9875,West Brom,1,0,Southampton,35.7,64.3,3,2,7,12,487,716,302,541,13,20,28,11,2,3,2,2,14,817.846,134.156,386.69,297,14,838.01,90.528,350.91,396.572
9876,West Ham,1,3,Crystal Palace,66.4,33.6,5,5,22,12,631,436,428,215,15,23,29,54,11,7,0,6,12,815.712,223,225.712,367,14,810.665,84.8,354.865,371
9869,Southampton,0,2,Liverpool,59.7,40.3,5,4,13,6,736,569,543,377,16,18,4,36,6,1,1,2,14,817.502,185.484,270.018,362,14,859.268,242.933,291.81,324.525
9868,Everton,2,2,Leicester,58,42,3,4,18,15,760,583,546,388,21,20,35,19,4,7,1,1,14,860.613,199.402,266.211,395,14,787.258,116.851,239.407,431
9870,Spurs,2,2,West Ham,64.8,35.2,8,5,27,12,758,514,519,268,28,24,24,48,7,9,2,4,14,850.609,145.307,314.302,391,13,816.024,227.799,221.225,367
9865,Man City,5,0,Newcastle,56.9,43.1,9,1,16,8,785,640,604,448,28,21,22,17,7,3,1,2,14,906.388,225.074,272.314,409,14,818.603,227,217.236,374.367
9861,Aston Villa,1,2,Stoke,52.2,47.8,2,6,3,11,558,558,393,365,11,11,22,45,11,3,1,5,13,827.644,179.988,305.747,341.909,13,825.428,228.7,223.3,373.428
9862,Chelsea,1,1,Burnley,61,39,5,5,14,10,815,590,585,371,28,22,44,36,7,7,3,2,14,912.576,155.94,354.2,402.436,12,782.878,152.54,273.338,357
9863,Crystal Palace,1,2,Arsenal,52.9,47.1,3,4,22,12,636,655,366,365,21,21,20,76,10,1,3,3,14,804.502,122.969,309.533,372,14,877.832,316.832,159.065,401.935
9864,Hull,2,1,QPR,54.3,45.7,6,3,16,8,586,527,388,324,18,12,42,32,5,7,8,3,14,798.199,208.654,336.082,253.463,14,788.723,126.603,296.943,365.177
9866,Sunderland,0,0,West Brom,61.9,38.1,2,1,13,5,662,491,456,278,15,21,25,40,11,2,3,2,14,821.2,169.032,282.212,369.956,13,815.578,148,370.578,297
9867,Swansea,2,1,Man Utd,36,64,6,3,11,18,522,789,333,585,12,10,32,25,4,10,3,1,13,826.458,141.116,312.528,372.814,14,880.568,256,302.768,321.8
9856,Crystal Palace,1,1,Newcastle,53.5,46.5,3,1,7,5,647,586,417,369,27,18,30,38,5,2,6,0,14,805.131,143.643,311.3,350.188,14,826.978,217.551,231.435,377.992
9860,West Brom,2,0,Swansea,35.6,64.4,4,3,12,10,484,738,299,552,21,12,28,24,5,4,0,1,13,815.891,176.259,342.632,297,13,822.989,99.703,351.286,372
9855,Chelsea,1,0,Everton,56.1,43.9,7,4,21,7,709,609,505,417,11,24,12,47,10,2,2,1,14,903.667,81.11,416.666,405.891,14,850.5,220.116,247.384,383
9857,Man Utd,3,1,Burnley,57.3,42.7,7,3,11,13,729,569,511,369,15,19,48,35,5,8,2,0,14,874.44,338.44,154,382,13,783.715,147.839,278.876,357
9858,Southampton,0,0,West Ham,66.8,33.2,7,1,21,4,706,450,519,257,13,17,13,34,8,2,3,0,14,821.06,103.344,342.716,375,14,815.545,237.145,264.5,313.9
9859,Stoke,1,4,Man City,50.9,49.1,5,8,16,14,665,646,454,451,11,22,22,25,3,2,3,4,14,835.548,233,227.548,375,14,901.004,163.587,328.417,409
9853,Liverpool,3,2,Spurs,49.4,50.6,7,5,16,14,599,603,406,411,16,24,21,22,5,7,1,1,14,850.614,221.854,296.484,332.276,14,855.898,174.631,290.267,391
9851,Arsenal,2,1,Leicester,57.1,42.9,7,4,17,11,767,604,564,405,15,22,36,12,6,6,1,2,13,876.158,270.52,219.638,386,14,785.732,83.424,279.096,423.212
9852,Hull,2,0,Aston Villa,37.8,62.2,4,4,10,11,503,671,303,496,14,14,49,18,3,7,1,1,14,795.629,152.87,361.759,281,13,816.344,150,294.344,372
9854,Sunderland,0,2,QPR,52.7,47.3,6,4,18,19,692,659,465,435,18,28,11,36,8,4,2,2,14,813.356,152.356,294,367,14,805.272,82.692,355.78,366.8
9850,West Ham,1,1,Man Utd,41.2,58.8,6,6,13,18,520,647,285,414,18,20,49,48,9,9,3,2,12,817,292.975,232.025,292,13,895.258,342,234.4,318.858
9849,Newcastle,1,1,Stoke,41.9,58.1,3,3,9,7,539,646,318,440,12,20,43,26,5,8,2,1,14,817.227,171.406,270.821,375,13,825.955,232.089,220,373.866
9848,Burnley,2,2,West Brom,56,44,5,5,12,12,709,567,461,360,16,12,62,41,5,6,3,2,12,782,144,281,357,14,815.889,187.3,331.589,297
9842,Everton,0,0,Liverpool,45.6,54.4,1,6,6,17,667,741,461,552,26,20,29,22,3,6,5,2,14,844.49,156.112,308.122,380.256,14,842.556,225.022,304.534,313
9841,Aston Villa,1,2,Chelsea,51,49,1,5,8,12,698,668,500,501,13,16,30,35,7,7,2,4,14,816.418,139.849,304.569,372,14,912.421,151.679,348.742,412
9843,Leicester,0,1,Crystal Palace,62.2,37.8,5,2,19,14,717,550,486,295,17,24,17,68,8,6,0,4,14,781.513,152.962,283.335,345.216,14,802.468,96.057,336.911,369.5
9844,Man City,1,1,Hull,73.6,26.4,5,3,18,7,892,452,690,253,11,20,17,55,13,1,3,1,14,908.364,233.771,265.593,409,14,791.071,130.136,361.759,299.176
9845,QPR,0,1,Southampton,45.9,54.1,3,5,12,16,609,671,382,451,20,21,42,39,3,4,2,3,14,810.612,154.4,227.928,428.284,14,825.408,151,303.165,371.243
9846,Swansea,1,1,Sunderland,59.6,40.4,7,1,16,4,716,535,526,369,16,15,13,24,7,1,1,2,14,816.902,85.906,357.972,373.024,13,807.936,150.936,290,367
9847,Spurs,2,1,Arsenal,56,44,8,3,23,7,722,619,482,386,21,20,30,39,10,3,6,3,14,856.371,160.869,304.502,391,14,870.826,317.406,166.815,386.605
9840,Southampton,0,1,Swansea,63.2,36.8,6,1,15,6,841,607,648,402,13,13,6,45,9,0,0,3,13,825.671,151.671,298,376,14,791.327,89.282,328.964,373.081
9839,Arsenal,5,0,Aston Villa,48,52,8,2,13,9,706,719,508,549,16,18,25,18,7,7,3,0,14,867.442,251,218.232,398.21,14,825.575,154,372.575,299
9831,Chelsea,1,1,Man City,42.8,57.2,2,5,3,9,616,773,416,544,29,27,21,19,1,8,2,3,14,905.004,170.795,325.536,408.673,14,895.887,174.623,316.264,405
9832,Crystal Palace,0,1,Everton,54.1,45.9,3,2,13,14,676,634,441,390,21,24,28,50,6,1,0,0,14,802.09,161.272,290.112,350.706,13,853.152,156.836,290.48,405.836
9834,Liverpool,2,0,West Ham,66.1,33.9,7,2,21,7,779,483,542,268,26,23,44,25,5,7,1,1,13,870.02,254.052,302.968,313,14,828.488,301.2,231,296.288
9835,Man Utd,3,1,Leicester,71.4,28.6,5,1,12,4,891,451,679,261,14,27,43,20,4,3,3,1,14,886.644,331.28,222.48,332.884,14,780.756,157.675,267.081,356
9836,Stoke,3,1,QPR,51.5,48.5,3,4,15,14,587,547,368,352,22,23,29,36,3,5,5,2,14,827.102,162.8,288.5,375.802,14,811.27,112,334.268,365.002
9837,Sunderland,2,0,Burnley,49.7,50.3,3,4,8,13,629,644,425,420,16,21,34,36,6,3,3,3,14,808.02,151.02,290,367,14,778.424,142.39,279.034,357
9838,West Brom,0,3,Spurs,37.2,62.8,4,4,13,14,531,815,346,615,27,16,12,31,6,3,2,1,14,809.177,169.975,293.246,345.956,14,864.934,239.022,229.912,396
9833,Hull,0,3,Newcastle,52.7,47.3,8,5,13,12,685,689,488,449,26,19,17,39,3,3,4,0,14,805.842,231.15,278.521,296.171,14,819.093,150.356,293.737,375
9830,Everton,0,0,West Brom,XX-XX-,XX-XX,XX-XX-,#NAME?,XX-XX-,XX-XX,XX-XX-,XX-XX,XX-XX-,XX-XX,XX-XX-,XX-XX,XX-XX-,XX-XX,XX-XX-,XX-XX,XX-XX-,XX-XX,13,849.866,243.272,183.094,423.5,14,753.168,150.566,288.506,314.096
9828,Man City,0,2,Arsenal,64.7,35.3,4,3,12,9,858,645,634,360,28,22,12,50,16,3,2,0,14,896.712,227.448,260.264,409,14,870.529,186.36,293.01,391.159
9829,West Ham,3,0,Hull,54.1,45.9,6,3,17,9,739,649,502,430,18,20,30,53,4,7,1,2,14,824.924,303,166.856,355.068,14,790.3,84.8,395.5,310
9824,Newcastle,1,2,Southampton,58,42,3,3,16,5,786,634,543,406,24,37,17,33,9,0,1,3,14,818.603,167.568,280.48,370.555,14,822.088,151.666,286.993,383.429
9821,Aston Villa,0,2,Liverpool,48.5,51.5,4,5,15,12,628,685,421,465,20,21,15,42,9,5,1,5,13,822,179.112,273.888,369,14,863.807,232.731,302.251,328.825
9822,Burnley,2,3,Crystal Palace,50.8,49.2,4,4,8,11,601,600,376,361,26,9,46,64,5,7,0,1,14,782.474,144.726,280.748,357,14,802.456,140.244,291.446,370.766
9823,Leicester,0,1,Stoke,43.2,56.8,3,3,7,13,542,703,336,465,27,17,35,43,6,5,0,3,14,763.834,142.256,275.578,346,13,829.856,167.6,286,376.256
